Date,Open,High,Low,Close,Volume
2010-08-11,40.03612564738527,40.05356765365364,39.434273283054345,39.60000228881836,92219700
2010-08-12,38.84114399401867,39.46044167196182,38.77136598912865,39.28599166870117,66000200
2010-08-13,39.137716750041214,39.303445787495896,38.99815738170757,39.00688171386719,46387300
2010-08-16,38.814979175414,39.34705020884739,38.640529165333966,39.07665252685547,55472900
2010-08-17,39.35577557533662,39.93145834327552,39.27727322846506,39.57383728027344,56927100
2010-08-18,39.49535071440575,39.966364983836435,39.347070292932514,39.730857849121094,61835400
2010-08-19,39.49533606570208,39.652340763946384,38.86732060008247,39.12899398803711,82969500
2010-08-20,39.06794953334679,39.27728698005822,38.84988775206313,39.181339263916016,65806700
2010-08-23,39.42556141868563,39.54767545501301,38.780097234352155,38.79754257202149,69612200
2010-08-24,38.352704303340815,38.48353936596116,37.916580773222705,38.073585510253906,79095800
2010-08-25,37.80318996963972,38.60565571559989,37.74213293798443,38.4399299621582,87247900
2010-08-26,38.570751021604586,38.65797436265821,37.94273231847552,37.97762298583984,91199000
2010-08-27,38.25675886719234,38.51843233533767,37.4804594698391,38.4399299621582,109568800
2010-08-30,38.25675038935893,38.59692615529955,38.02996432715989,38.03868865966797,49373200
2010-08-31,37.83807414611244,38.248027955680264,37.663624088227486,37.90785217285156,72066900
2010-09-01,38.46608809712066,39.17260930487274,38.43992175410102,39.041770935058594,83523100
2010-09-02,39.111563060809715,39.49535061604247,39.01561534016181,39.4779052734375,41816800
2010-09-03,39.914022138003425,40.14080822633568,39.73085106252159,40.132083892822266,64041100
2010-09-07,39.96636305942926,40.149534157379534,39.80063730328741,39.8616943359375,51195200
2010-09-08,39.97506577807252,40.51585777227301,39.96634144820651,40.341407775878906,66879800
2010-09-09,40.699029420416075,40.733920085722865,40.40246542002232,40.4984130859375,61476400
2010-09-10,40.542036927449146,40.70776264638339,40.3414205327315,40.646705627441406,66995700
2010-09-13,40.960716406501845,41.318337526688566,40.943271068034434,41.21366882324219,64523400
2010-09-14,41.1613364657217,41.606184317777746,41.06539208666179,41.38812255859375,91405800
2010-09-15,41.283445815792234,41.693399580714235,41.161328459421235,41.64978790283203,67108200
2010-09-16,41.57128555280682,41.85040428408963,41.4666168604152,41.81551361083984,66885800
2010-09-17,42.0882985669294,42.0882985669294,41.74732617472839,41.957157135009766,76372600
2010-09-20,42.11452079014256,42.778982633271006,42.062065558155794,42.69155502319336,84475000
2010-09-21,42.71778411636076,42.98881171806327,42.49921174845891,42.68281173706055,82272000
2010-09-22,42.50795283631933,42.857669956229955,42.33309427636402,42.56915283203125,88315900
2010-09-23,42.28937629858308,42.98006570794212,42.24566249669375,42.55166244506836,85040000
2010-09-24,43.03251972534993,43.44343342187993,42.97131974214016,43.417205810546875,79495900
2010-09-27,43.39099859729177,43.49591242709286,43.14619521422186,43.18116760253906,43859800
2010-09-28,43.286061925587575,43.312292872579825,42.4817173676708,43.16366195678711,104922900
2010-09-29,43.102457092299645,43.30354320901174,42.93634334418495,43.09371566772461,81679200
2010-09-30,43.31229184683512,43.57457796450295,42.621602513362326,42.90137481689453,122458600
2010-10-01,43.259824416361894,43.303538204482386,42.647821377230265,42.848907470703125,77675400
2010-10-04,42.72651995363244,42.883892304744464,42.14074768516485,42.38554763793945,71359900
2010-10-05,42.86640262651004,43.5046334050897,42.84017501517698,43.417205810546875,99301300
2010-10-06,43.36476123067187,43.46093361675798,42.76150262951811,43.04127502441406,81831200
2010-10-07,43.286066521541834,43.31229747131919,42.84018039711918,43.198638916015625,75693300
2010-10-08,43.216134429599826,43.600820646134274,42.91013440907811,43.495906829833984,83223900
2010-10-11,43.52211956870077,43.731950464704425,43.38223341641464,43.51337814331055,46880000
2010-10-12,43.44344652665127,43.89807749274165,43.0675017534448,43.81064987182617,88571700
2010-10-13,44.09041934211034,44.37019171269863,43.959274584269075,44.16910552978515,71122900
2010-10-14,44.19532358224955,44.274009752894585,43.86309271339841,44.0816650390625,68464000
2010-10-15,44.62373899174797,45.02591138034027,44.26528041319398,45.01716995239258,104654000
2010-10-18,45.025909900121114,45.21825466014627,44.851051330566406,44.851051330566406,72399400
2010-10-19,44.43138885498047,44.85104738389398,44.081671746644446,44.43138885498047,105739800
2010-10-20,44.55379280990496,45.08710994679244,44.47510662027977,44.754878997802734,80861400
2010-10-21,45.034649461337416,45.20950802364518,44.40516330623903,44.842308044433594,85885400
2010-10-22,44.85105303598918,45.19202542525364,44.77236684345508,45.148311614990234,47406900
2010-10-25,45.33191756675419,45.6641485716148,45.33191756675419,45.36688995361328,51413900
2010-10-26,45.13956690882372,45.59419783987629,44.95596358281136,45.489280700683594,60498300
2010-10-27,45.253209565554435,45.66412657533526,45.16578197567071,45.629154205322266,57483400
2010-10-28,45.821518001614,45.85649038620193,45.323173194261514,45.725345611572266,61220000
2010-10-29,45.72533616020935,45.89145328509078,45.611677601366715,45.62042236328125,46668700
2010-11-01,45.786521619770205,46.11875242892916,45.445549386620826,45.65538024902344,60555600
2010-11-02,46.03134141454576,46.27614139615897,45.970141419142465,46.144996643066406,48137500
2010-11-03,46.18871028196998,46.372310254258544,45.77779319957707,46.35482406616211,126225800
2010-11-04,46.8618995409541,47.08921659944895,46.77447195547061,46.923099517822266,84201000
2010-11-05,46.9493304615862,47.045502806707205,46.78321337995951,46.923099517822266,77937100
2010-11-08,46.84442018714923,47.06299250231476,46.730761649421474,46.98430633544922,39623500
2010-11-09,47.167918670951984,47.2466048584887,46.520942980633414,46.73077392578125,66828700
2010-11-10,46.791972646946775,47.01054501357014,46.42476933674172,46.96683120727539,83553700
2010-11-11,46.25865382160532,46.756998532195674,46.04008146309553,46.66957092285156,85163600
2010-11-12,46.42475871813301,46.66081722031117,45.559214211961944,45.90892791748047,99164300
2010-11-15,46.14499888134008,46.23242983269252,45.71659889273732,45.73408508300781,56723400
2010-11-16,45.4105891061302,45.68162001404431,44.45761355042168,44.9821891784668,101097000
2010-11-17,45.008420854743555,45.349393209414785,44.89476229146995,45.11333465576172,77836200
2010-11-18,45.60296869201205,46.1537723551493,45.576741057865654,45.83902740478515,71488300
2010-11-19,45.77779004202157,45.97887618853652,45.58544532137722,45.87396240234375,54506100
2010-11-22,45.690377364201105,46.2586669921875,45.61169115932838,46.2586669921875,69918900
2010-11-23,45.78654770065452,45.8564924730134,45.26197524856422,45.524261474609375,76818300
2010-11-24,45.9701318082978,46.555904023306425,45.95264562253127,46.44224548339844,53444200
2010-11-26,46.14499859913776,46.45100192427526,46.048826220813105,46.13625717163086,23640300
2010-11-29,46.075044972282825,46.24990349246346,45.550469411740906,46.10127258300781,89269100
2010-11-30,45.62041514241756,46.11001834250275,45.35812902403758,45.54172897338867,118862100
2010-12-01,46.21494232237492,46.739514674907,46.19745613260389,46.503456115722656,81758800
2010-12-02,46.573398341303765,47.04551543399019,46.52093977484433,46.97557067871094,56844600
2010-12-03,46.77447912244541,47.15916522672399,46.77447912244541,47.09796524047851,38014200
2010-12-06,47.10670961578128,47.16790960152569,46.93185108430476,47.08047866821289,39312000
2010-12-07,47.64877467720745,47.66626086629776,47.05425758873491,47.10671615600586,59067300
2010-12-08,47.22911187204488,47.34277042327537,46.940594780878854,47.28157043457031,48066900
2010-12-09,47.570086833656056,47.5963144488014,47.16791450406346,47.325286865234375,51679800
2010-12-10,47.46518276583044,47.69249659235965,47.29032418034253,47.64004135131836,44696200
2010-12-13,47.823628361282765,47.85860073590084,47.44768367201144,47.47391128540039,53110200
2010-12-14,47.59632082261653,47.753693204861825,47.41272082171366,47.56135177612305,69884800
2010-12-15,47.535116708647024,47.82363382951186,47.23785816070277,47.35151672363281,76951900
2010-12-16,47.39522998664418,47.78866090370519,47.26408857105688,47.718719482421875,65519400
2010-12-17,47.77828211719214,47.900924768871185,47.66439822273519,47.76076126098633,36844200
2010-12-20,47.84836611592261,47.97100877763811,47.44539641549685,47.795806884765625,48159600
2010-12-21,47.979781888839376,48.084903717041016,47.84837709726533,48.084903717041016,35775400
2010-12-22,48.0673716283622,48.14621381653906,47.997291539850494,48.076133728027344,35766500
2010-12-23,47.98852576693316,48.06736794907509,47.83960350164375,47.953487396240234,21664800
2010-12-27,47.81334273207524,48.05862813240417,47.489211776768634,47.97978591918945,29263700
2010-12-28,48.076133470296334,48.11117184348341,47.78704433461035,47.89216613769531,24160500
2010-12-29,48.023571180426806,48.09365461073704,47.94472899220873,47.997291564941406,24132700
2010-12-30,47.99727620090307,48.00603495600721,47.78702931903477,47.883392333984375,27553300
2010-12-31,47.822090089080696,47.8483697066313,47.48920045247035,47.70820617675781,38540100
2011-01-03,48.15499090982758,48.7857252698671,48.137470046803855,48.45283889770508,90994300
2011-01-04,48.628029267236094,48.663070984940944,48.111175627257,48.41778564453125,43851500
2011-01-05,48.26887122044976,48.84704632975061,48.24259159695155,48.82952880859375,43787400
2011-01-06,48.88207225949337,49.02223577579522,48.77695045770744,48.9871940612793,46139600
2011-01-07,49.0747946412076,49.101074254228855,48.461578050539366,48.943389892578125,72261700
2011-01-10,48.83827595551769,49.21496606430929,48.68935366875744,49.12736511230469,55551800
2011-01-11,49.328849684766496,49.3726501605108,49.013480912588136,49.19744491577149,56663800
2011-01-12,49.43397146691687,49.547855377197266,49.232486605197465,49.547855377197266,51979300
2011-01-13,49.58289379863263,49.69677770901849,49.41645065403953,49.56537628173828,47364500
2011-01-14,49.58290092245238,49.9508323235761,49.46025823599867,49.933311462402344,43867400
2011-01-18,49.55660985091,50.13478476899922,49.48652976417042,50.073463439941406,65805600
2011-01-19,50.1610683649136,50.1610683649136,49.337608065238,49.504051208496094,67767200
2011-01-20,49.293811915128785,49.36389201357958,48.776958239725055,49.15364837646485,92357800
2011-01-21,49.39893009907712,49.48653439289792,48.750675033613724,48.776954650878906,59673300
2011-01-24,48.87331357158154,49.46024725263363,48.77695052740599,49.45148849487305,64103300
2011-01-25,49.206203342981674,49.53909297156931,49.10108153355055,49.52157211303711,55305100
2011-01-26,49.59165956345189,49.91578711814255,49.45149602560493,49.784385681152344,60547700
2011-01-27,49.94206253301269,50.23991044358463,49.86322034075064,50.09098815917969,53656100
2011-01-28,50.08222284362578,50.12602665788506,48.59298672814175,48.82075119018555,123359900
2011-01-31,48.89083074573916,49.19743737068919,48.52289945403754,49.057273864746094,70571300
2011-02-01,49.4251975241575,50.090976625913086,49.372638302592414,49.97709274291992,76952900
2011-02-02,49.87197859442204,50.082222196397446,49.79313640824081,49.89825820922851,48661000
2011-02-03,49.80191440541883,50.05596191923117,49.407706663983994,49.98588180541992,45341900
2011-02-04,49.97709665223177,50.30122413036178,49.84569524627928,50.26618576049805,47647800
2011-02-07,50.36255254926948,50.783043094820414,50.28371036311857,50.502716064453125,45627100
2011-02-08,50.52022169215298,50.870632068539706,50.42386201331959,50.83559036254883,38099900
2011-02-09,50.756759856262335,50.91444422768808,50.59031672720707,50.74800109863281,62540800
2011-02-10,50.41510012492993,50.89691188813819,50.36254090748675,50.82683181762695,70194700
2011-02-11,50.67792856007166,51.22982397865141,50.6078484586915,51.19478225708008,47853500
2011-02-14,51.19477114589451,51.38749723094555,51.14221191670733,51.31741714477539,48506100
2011-02-15,51.19477095585749,51.308654854943256,51.01080697086171,51.24733352661133,39723800
2011-02-16,51.37873444194651,51.72038277190311,51.36121358633829,51.58021926879883,53061700
2011-02-17,51.32617942081077,51.65906904278358,51.29113770444267,51.562705993652344,38361900
2011-02-18,51.56269063609114,51.65905365652137,51.25608072183485,51.44880676269531,44334300
2011-02-22,50.74800132847295,50.92320655771304,49.88073728170348,49.95957946777344,92598100
2011-02-23,49.95958385907515,50.13478910371527,49.17116527083773,49.547855377197266,97842900
2011-02-24,49.65297312811161,49.959579774844954,49.17992000878432,49.8106575012207,98716100
2011-02-25,50.090984276580386,50.56403739348586,50.03842170522584,50.502716064453125,54094600
2011-02-28,50.70421218579495,50.8531344917786,50.31000116736391,50.60784912109375,51402800
2011-03-01,50.82684767251971,50.82684767251971,49.67049774340444,49.79314041137695,91993900
2011-03-02,49.76686812550978,50.38008155570355,49.749347264395304,50.05595397949219,61552900
2011-03-03,50.52023316251707,51.133449789541075,50.52023316251707,51.04584884643555,64146600
2011-03-04,51.02831672357455,51.03707547924666,50.450141938145265,50.78303146362305,62328400
2011-03-07,50.99329819747772,51.037098679270805,49.644221970970406,50.099754333496094,98470000
2011-03-08,50.0384138084112,50.52898770501491,49.73180721163468,50.30121994018555,62399100
2011-03-09,50.11726383991334,50.169826411213904,49.688014537125,49.95957946777344,84764200
2011-03-10,49.39892973150973,49.51281364174834,48.97843914958499,49.17992401123047,102894400
2011-03-11,48.89960081892593,49.63546023085627,48.89960081892593,49.48653793334961,81679400
2011-03-14,49.21496202888123,49.57413124946906,48.93463499533765,49.31132507324219,73565800
2011-03-15,47.86589031603265,48.89959759662111,47.71696802833942,48.61051177978515,101276500
2011-03-16,48.207543320960056,48.47911164667308,47.1037558410937,47.4366455078125,176507700
2011-03-17,48.19000678026003,48.39149494001832,47.41910921794866,47.87464141845703,94434500
2011-03-18,48.442232389207405,48.442232389207405,47.73165155086745,47.76674270629883,94887200
2011-03-21,48.49487579207414,48.93350528613119,47.81061485221794,48.68787384033203,57423000
2011-03-22,48.758057953380025,48.78437465311555,48.494877570114454,48.60015106201172,36162100
2011-03-23,48.42468506831308,49.01244684148512,48.0913257966687,48.87208557128906,60365100
2011-03-24,49.24054419497361,49.84585164600508,48.96859272460904,49.74058151245117,69502400
2011-03-25,49.898490667229865,50.19675884799953,49.76690048441367,49.863399505615234,74131100
2011-03-28,50.082712125221526,50.09148324201509,49.56512922599365,49.59144592285156,37824000
2011-03-29,49.47740018028084,50.073936462402344,49.328264436512,50.073936462402344,47994800
2011-03-30,50.31957692377007,50.38098478623289,50.07394547391879,50.3108024597168,44935900
2011-03-31,50.223082173082176,50.42485135927443,50.135357603947384,50.38098907470703,50004300
2011-04-01,50.6353920773488,50.793298969827326,50.25817042825871,50.40730285644531,68031800
2011-04-04,50.547662786401226,50.600299531282474,50.02130872349885,50.240623474121094,48659100
2011-04-05,50.14411520463688,50.43361222840037,50.003753923972525,50.10902404785156,55349400
2011-04-06,50.49502621711494,50.644158631863945,49.942352143238864,50.23184585571289,49532100
2011-04-07,50.21430766689969,50.5301181023645,49.837086021410464,50.19676208496094,60697000
2011-04-08,50.424842243669765,50.5037956802093,49.696719081340426,49.95989608764648,42782200
2011-04-11,50.15289658448517,50.25817007638555,49.61777139314075,49.79322052001953,42451700
2011-04-12,49.56514020349248,49.687955944666435,49.25810085055761,49.45109558105469,50422800
2011-04-13,49.81955515323175,50.00377879828108,49.47742457057481,49.872188568115234,49979800
2011-04-14,49.53004081099138,49.85462904045571,49.328271648784515,49.784446716308594,53544100
2011-04-15,49.59144664137965,49.88971481384065,49.37213190711354,49.696720123291016,68530000
2011-04-18,49.19668894897422,49.36336696312789,48.52997019940418,49.345821380615234,69065000
2011-04-19,49.47742101258971,49.652870178222656,49.21424057118366,49.652870178222656,38608400
2011-04-20,50.530125812489686,50.8283940580045,50.46871793957294,50.775760650634766,67397500
2011-04-21,51.26701915511936,51.29333920298291,51.02138768491151,51.17929458618164,43666800
2011-04-25,51.22314704038525,51.33719163530015,51.12664802518626,51.31087493896485,25376800
2011-04-26,51.442465432236624,51.78459589487992,51.32842082919639,51.600372314453125,49400000
2011-04-27,51.69687277515306,52.01268654837457,51.46001244523693,51.95127868652344,56465500
2011-04-28,51.793368644024966,51.960046637968034,51.65300734742099,51.87232208251953,48100000
2011-04-29,51.7758201404784,52.01268044258943,51.74072898168927,51.82845687866211,44831200
2011-05-02,51.90740175059881,52.05653748722902,51.600362508237716,51.73195266723633,48149400
2011-05-03,51.705650531013745,51.7582872821344,51.17052528710431,51.48633575439453,38100000
2011-05-04,51.51264882367103,51.644235663926914,50.97752030578901,51.40737533569336,53097200
2011-05-05,51.15294890868672,51.73193943654284,50.95117983724188,51.12662887573242,72200000
2011-05-06,51.63545775628557,51.93372590671088,51.15296604584147,51.29332733154297,72507000
2011-05-09,51.381065598631125,51.68810494730686,51.1792964057188,51.48633575439453,40022000
2011-05-10,51.63545976177396,52.00390689612176,51.56527744295886,51.92495346069336,38053600
2011-05-11,51.8459938037077,52.030220695251394,51.196824164954634,51.547725677490234,61900000
2011-05-12,51.38983966721702,51.92496490699761,51.091571439457105,51.85478591918945,66100000
2011-05-13,51.73195447540012,51.819679020147554,51.22314274572975,51.24068832397461,63506600
2011-05-16,51.00383744600131,51.16174433285709,50.240623057183385,50.35466766357422,73115300
2011-05-17,50.09148776450384,50.50380056704835,49.98621762109072,50.49502944946289,63136000
2011-05-18,50.42484476864405,51.003835550100646,50.36343690898027,50.91611099243164,42351100
2011-05-19,51.074024861582394,51.17929501448418,50.74943659154532,51.06525039672851,35015800
2011-05-20,51.01261581995306,51.0652492219542,50.60907410790381,50.679256439208984,44703300
2011-05-23,49.98621141492374,50.13534716718038,49.696717719861134,49.93357467651367,43700000
2011-05-24,50.056395670460425,50.065166787296405,49.61776620616207,49.62653732299805,39314800
2011-05-25,49.56513980035679,50.05640610753486,49.5388230978844,49.81954574584961,41369000
2011-05-26,49.670407977975216,50.26694441775618,49.661636859659815,50.126583099365234,40564100
2011-05-27,50.21431105475982,50.43362582407458,50.17044542371462,50.38098907470703,30127200
2011-05-31,50.85467757330471,51.196807861328125,50.59149733961683,51.196807861328125,47590100
2011-06-01,51.0740059704432,51.196821661148135,50.0388403681065,50.08270263671875,51795000
2011-06-02,50.17922097743457,50.36344458450207,49.907269452850734,50.187992095947266,50198100
2011-06-03,49.60898514652929,49.99498116553285,49.36335375005561,49.43353271484375,57773700
2011-06-06,49.3195034934684,49.591451649677275,49.00368970879444,49.030006408691406,50175600
2011-06-07,49.16159839478773,49.35459311186951,48.90719246490978,48.942283630371094,46311100
2011-06-08,48.83700104848341,48.924728945816035,48.451008339651146,48.59136962890625,46426400
2011-06-09,48.60891771513569,48.91595700544115,48.4510108382708,48.679100036621094,45307500
2011-06-10,48.45100493383269,48.54750394087672,47.88955981627854,47.93342208862305,53740600
2011-06-13,47.95973878273438,48.18782795328879,47.76674411512318,47.93342208862305,37736800
2011-06-14,48.301869224891995,48.66154518780492,48.27554918610944,48.54750061035156,40565300
2011-06-15,48.08256359916715,48.38083177196271,47.529889531182995,47.62638854980469,59022400
2011-06-16,47.652705647629965,47.81061252552419,47.03862371653878,47.44216537475586,66316200
2011-06-17,47.82991148948169,48.00575406419264,47.152906844101736,47.293582916259766,70337000
2011-06-20,47.16168548477977,47.68042899613208,47.16168548477977,47.53975296020508,37402900
2011-06-21,47.706811391277974,48.61241664384402,47.5045897709136,48.559661865234375,55892800
2011-06-22,48.357440322218416,48.63879243395642,48.19917934011807,48.20797348022461,36833300
2011-06-23,47.68923218835251,48.682755413331385,47.53097119864258,48.65637969970703,80743300
2011-06-24,48.42776811592951,48.47172874370451,47.715593871643165,47.81230926513672,56298300
2011-06-27,47.865084465488536,48.82344138479636,47.759578235596486,48.5772590637207,49968900
2011-06-28,48.682754933049246,49.30700809918286,48.61241857941757,49.298213958740234,47028800
2011-06-29,49.41250598037385,49.597142650774416,49.14873882923286,49.50042724609375,65407300
2011-06-30,49.6762735856784,50.1950171077235,49.64989787651756,50.15984725952149,50347200
2011-07-01,50.18623292285153,50.98632862777382,50.04555351154216,50.91598892211914,53203900
2011-07-05,50.968741672618116,51.22371471051306,50.845650546603665,51.17096328735352,43128800
2011-07-06,51.109407784062746,51.425929677386115,50.94235269926375,51.33800506591797,49282700
2011-07-07,51.72486710847714,52.19085581446958,51.64573663444248,52.041385650634766,54799800
2011-07-08,51.592998461458706,51.909520459403446,51.32043710678804,51.900726318359375,69519500
2011-07-11,51.3555981079208,51.619365276066866,50.78409978195305,50.95994567871094,52080800
2011-07-12,50.95114559062686,51.05665176782592,50.5203233899276,50.57307815551758,84000700
2011-07-13,50.94235672332326,51.29404848901487,50.59945909646362,50.78409576416016,82378100
2011-07-14,50.91598777988556,51.153379250171895,50.00159175077857,50.19502258300781,98774200
2011-07-15,50.75771784601897,50.863224029541016,50.38844452670127,50.863224029541016,68281500
2011-07-18,50.581877399913594,50.81047806839228,50.098303706721474,50.59067153930664,59512200
2011-07-19,51.07424793547401,51.78642233483484,51.07424793547401,51.74245834350586,73904600
2011-07-20,52.03260445545014,52.0413952413047,51.434730397891165,51.52265167236328,57085500
2011-07-21,51.57540096808712,52.155690038283176,51.29404889490001,51.86554718017578,70148800
2011-07-22,51.83918169259833,52.48981062846225,51.80401183574468,52.401885986328125,43620400
2011-07-25,51.98863985409378,52.586513866065026,51.89192444716,52.29636764526367,48916100
2011-07-26,52.26120567370963,52.60410671924495,52.15569946568901,52.428260803222656,40918900
2011-07-27,52.085356832630275,52.12931746784079,50.94236019326781,51.07424545288086,83969500
2011-07-28,51.100624845630115,51.8127992616947,50.89840322590401,51.16217041015625,61031900
2011-07-29,50.74893493642067,51.531445680764215,50.50274933135971,50.9951171875,82860500
2011-08-01,51.61057131396163,51.716077503929995,50.14226202348443,50.757720947265625,85421100
2011-08-02,50.520338058389314,50.74893875500534,49.42130527768654,49.47406005859375,90853300
2011-08-03,49.53561506153065,50.0103981181865,48.665179457661594,49.9488525390625,103612300
2011-08-04,49.23666334749731,49.31579383346505,47.62767791748047,47.62767791748047,132830000
2011-08-05,48.1112381689959,48.38379602792497,46.0010948495212,47.32872772216797,214111800
2011-08-08,45.87801091614214,46.70448211210025,44.48004150390625,44.48004150390625,204804500
2011-08-09,45.148251091095496,46.66931493273591,43.89975185476643,46.62535095214844,193707100
2011-08-10,45.570311416428815,46.63417468374544,44.66470583452974,44.71746063232422,205917900
2011-08-11,45.359278668562595,47.20565230123328,45.13947212400743,46.68690872192383,143825300
2011-08-12,46.97704089708767,47.39027815032633,46.49346731473346,47.10013198852539,90483300
2011-08-15,47.29358763226453,47.79474639892578,47.06498689597338,47.79474639892578,73554300
2011-08-16,47.328743746433105,47.78593837826567,46.75724542567018,47.390289306640625,89219200
2011-08-17,47.451830111620005,47.847479143596395,46.61656470881657,47.10893249511719,84416600
2011-08-18,45.83405297263282,45.84284375700651,44.38332871035547,44.79656600952149,130019400
2011-08-19,44.33057999762048,45.42961266341609,43.95251584624979,43.9876823425293,96674600
2011-08-22,45.042738164256775,45.0515323006483,44.01404556914919,44.14592742919922,77107700
2011-08-23,44.44488153473502,45.9659423828125,44.26024484684864,45.9659423828125,75688400
2011-08-24,45.834062932254824,46.41435209246487,45.46478618267654,46.3264274597168,80197700
2011-08-25,46.30003776698749,46.51105346788668,45.412021045242675,45.570281982421875,93623700
2011-08-26,45.42082751943003,46.87155216006312,44.97242361184235,46.71329116821289,91573300
2011-08-29,47.17926110128017,48.06727777401536,47.16167618101069,48.0145263671875,45985800
2011-08-30,47.838698243556955,48.62120903858991,47.57493104974544,48.3310661315918,61617900
2011-08-31,48.62119913806707,49.00806074059873,48.00574024184219,48.410186767578125,60900400
2011-09-01,48.53327368865862,48.92013190383165,47.88264500216033,47.9705696105957,57158400
2011-09-02,47.108935764282585,48.014537568556186,46.59019223424652,46.84516525268555,58185700
2011-09-06,45.75492554110144,46.924294471494555,45.64062521275342,46.85395812988281,52992200
2011-09-07,47.522165331649546,48.04970295183592,47.39028344208875,48.04090881347656,48952200
2011-09-08,47.794730247903914,48.506901226192625,47.66284499430458,47.82110595703125,61422800
2011-09-09,47.48700390083358,47.68922887116015,46.46710167919134,46.75724792480469,63663500
2011-09-12,46.23849653505687,47.39028382891668,46.22091161217568,47.3551139831543,65973000
2011-09-13,47.5309763469028,48.084886516901754,47.30237562412479,47.98817443847656,59020000
2011-09-14,48.23436367238451,49.21909635908117,47.75958058355509,48.67397689819336,90757300
2011-09-15,49.20148574277072,49.482837792094706,48.70032719528856,49.39491653442383,83536100
2011-09-16,49.504156939404695,49.90054320433331,49.40726214573301,49.84769058227539,91902100
2011-09-19,49.23108508031899,50.12955940249671,48.8258917664551,49.86530303955078,73042900
2011-09-20,50.12073625402886,50.517118991342265,49.530560651018504,49.64507293701172,66570100
2011-09-21,49.90054911613743,50.147187994556155,48.77304990007457,48.7818603515625,79938000
2011-09-22,47.53983790191496,47.97145580980844,46.46519163620177,47.19630432128906,151885500
2011-09-23,46.799924222118904,47.900995257345286,46.76468914254315,47.69839859008789,85940600
2011-09-26,47.93622506229695,48.3414217408316,46.87038914921245,48.25333404541016,96261400
2011-09-27,49.07251430037366,49.50413545939233,48.429489465256715,48.75540542602539,81148600
2011-09-28,48.96682471051705,49.30155120163295,47.91860643385093,48.03311538696289,76757100
2011-09-29,48.7642312747036,48.82589097972406,46.658984134200054,47.46056365966797,116900200
2011-09-30,46.82634026143236,47.22272643343745,46.20973992278016,46.23616790771485,104870100
2011-10-03,45.822163306762306,46.55327257848748,45.020583890185755,45.0470085144043,99149500
2011-10-04,44.58896756102873,46.060000074792555,44.13092164968558,45.9719123840332,137013700
2011-10-05,45.85741013439709,47.284397331420834,45.50506604022224,47.15226745605469,108825700
2011-10-06,47.09060938251454,47.95384874706399,46.87039515604165,47.94504165649414,71939200
2011-10-07,47.918614061365886,48.14763536424629,47.31963113358365,47.6279296875,72525200
2011-10-10,48.43831990206564,49.27513122558594,48.35023220050408,49.27513122558594,48230200
